"Grupa produktowa,Forma Platnosci,Wojewodztwo,Miesiac i rok transakcji,Sprzedaz (srednia),Sprzedaz (mediana),Sprzedaz (minimum),Sprzedaz (maksimum),Sprzedaz (odchylenie standardowe)"
"Telewizory,Gotówka,Centrum,6 2004","805,15","787,00","597,00","1018,00","93,13"
"Telewizory,Gotówka,Pomorze,6 2004","760,61","750,00","575,00","970,00","87,99"
"Telewizory,Gotówka,Po³udnie,6 2004","784,45","772,00","592,00","999,00","99,28"
"Telewizory,Gotówka,Pó³noc,6 2004","766,33","750,00","583,00","970,00","92,84"
"Telewizory,Gotówka,Wschód,6 2004","780,26","750,00","583,00","970,00","94,78"
"Telewizory,Gotówka,Zachód,6 2004","788,61","772,00","606,00","999,00","91,66"
"Telewizory,Gotówka,Œl¹sk,6 2004","765,17","750,00","575,00","970,00","91,08"
"Telewizory,Karta,Centrum,6 2004","792,58","772,00","585,00","1018,00","92,35"
"Telewizory,Karta,Pomorze,6 2004","771,47","750,00","583,00","970,00","100,60"
"Telewizory,Karta,Po³udnie,6 2004","766,95","749,00","585,00","999,00","88,16"
"Telewizory,Karta,Pó³noc,6 2004","779,57","806,00","630,00","970,00","90,77"
"Telewizory,Karta,Wschód,6 2004","755,61","727,00","596,00","970,00","93,85"
"Telewizory,Karta,Zachód,6 2004","780,13","772,00","575,00","999,00","101,06"
"Telewizory,Karta,Œl¹sk,6 2004","759,17","750,00","568,00","970,00","95,38"
"Telewizory,Kredyt,Centrum,6 2004","802,47","787,00","613,00","1018,00","96,24"
"Telewizory,Kredyt,Pomorze,6 2004","773,63","750,00","596,00","970,00","80,39"
"Telewizory,Kredyt,Po³udnie,6 2004","790,70","772,00","606,00","999,00","96,08"
"Telewizory,Kredyt,Pó³noc,6 2004","779,36","750,00","596,00","970,00","84,06"
"Telewizory,Kredyt,Wschód,6 2004","765,90","750,00","589,00","970,00","83,04"
"Telewizory,Kredyt,Zachód,6 2004","778,44","772,00","589,00","999,00","92,57"
"Telewizory,Kredyt,Œl¹sk,6 2004","761,31","750,00","589,00","970,00","90,09"
"Zmywarki,Gotówka,Centrum,6 2004","1395,83","1316,00","942,00","1834,00","262,30"
"Zmywarki,Gotówka,Pomorze,6 2004","1342,33","1254,00","898,00","1747,00","253,74"
"Zmywarki,Gotówka,Po³udnie,6 2004","1367,03","1291,00","924,00","1799,00","253,82"
"Zmywarki,Gotówka,Pó³noc,6 2004","1337,04","1254,00","930,00","1747,00","238,54"
"Zmywarki,Gotówka,Wschód,6 2004","1340,44","1254,00","898,00","1747,00","249,14"
"Zmywarki,Gotówka,Zachód,6 2004","1381,27","1291,00","898,00","1799,00","259,17"
"Zmywarki,Gotówka,Œl¹sk,6 2004","1332,71","1254,00","898,00","1747,00","251,85"
"Zmywarki,Karta,Centrum,6 2004","1384,98","1316,00","924,00","1834,00","259,83"
"Zmywarki,Karta,Pomorze,6 2004","1330,88","1254,00","898,00","1747,00","242,51"
"Zmywarki,Karta,Po³udnie,6 2004","1388,74","1301,00","957,00","1799,00","268,76"
"Zmywarki,Karta,Pó³noc,6 2004","1291,86","1254,00","898,00","1747,00","238,07"
"Zmywarki,Karta,Wschód,6 2004","1324,79","1254,00","898,00","1747,00","240,98"
"Zmywarki,Karta,Zachód,6 2004","1364,00","1291,00","924,00","1799,00","250,35"
"Zmywarki,Karta,Œl¹sk,6 2004","1330,27","1254,00","898,00","1747,00","247,51"
"Zmywarki,Kredyt,Centrum,6 2004","1409,42","1342,00","957,00","1834,00","259,32"
"Zmywarki,Kredyt,Pomorze,6 2004","1337,43","1254,00","930,00","1747,00","252,72"
"Zmywarki,Kredyt,Po³udnie,6 2004","1394,08","1342,00","957,00","1799,00","255,62"
"Zmywarki,Kredyt,Pó³noc,6 2004","1338,86","1254,00","930,00","1747,00","246,74"
"Zmywarki,Kredyt,Wschód,6 2004","1350,40","1254,00","930,00","1747,00","252,03"
"Zmywarki,Kredyt,Zachód,6 2004","1371,48","1291,00","930,00","1799,00","256,37"
"Zmywarki,Kredyt,Œl¹sk,6 2004","1344,31","1254,00","930,00","1747,00","249,22"
"Hi-Fi,Gotówka,Centrum,7 2004","866,51","878,00","665,00","1030,00","84,91"
"Hi-Fi,Gotówka,Pomorze,7 2004","823,04","836,00","659,00","981,00","84,10"
"Hi-Fi,Gotówka,Po³udnie,7 2004","845,64","861,00","653,00","1010,00","90,00"
"Hi-Fi,Gotówka,Pó³noc,7 2004","790,09","862,00","634,00","981,00","108,96"
"Hi-Fi,Gotówka,Wschód,7 2004","811,29","827,00","634,00","981,00","95,73"
"Hi-Fi,Gotówka,Zachód,7 2004","858,09","855,00","659,00","1010,00","90,55"
"Hi-Fi,Gotówka,Œl¹sk,7 2004","831,03","831,00","682,00","981,00","84,09"
"Hi-Fi,Karta,Centrum,7 2004","836,70","846,00","683,00","1030,00","78,46"
"Hi-Fi,Karta,Pomorze,7 2004","823,15","827,00","659,00","981,00","98,99"
"Hi-Fi,Karta,Po³udnie,7 2004","853,97","858,00","728,00","1010,00","69,87"
"Hi-Fi,Karta,Pó³noc,7 2004","851,40","836,00","748,00","981,00","58,77"
"Hi-Fi,Karta,Wschód,7 2004","842,13","844,50","673,00","951,00","70,38"
"Hi-Fi,Karta,Zachód,7 2004","839,30","855,00","656,00","1010,00","81,04"
"Hi-Fi,Karta,Œl¹sk,7 2004","813,63","806,00","628,00","981,00","95,73"
"Hi-Fi,Kredyt,Centrum,7 2004","856,31","872,00","670,00","1030,00","82,86"
"Hi-Fi,Kredyt,Pomorze,7 2004","799,80","794,50","634,00","981,00","86,22"
"Hi-Fi,Kredyt,Po³udnie,7 2004","830,11","780,00","659,00","1010,00","99,33"
"Hi-Fi,Kredyt,Pó³noc,7 2004","837,17","846,50","729,00","981,00","91,58"
"Hi-Fi,Kredyt,Wschód,7 2004","828,05","831,00","634,00","981,00","79,01"
"Hi-Fi,Kredyt,Zachód,7 2004","841,57","855,00","634,00","1010,00","88,06"
"Hi-Fi,Kredyt,Œl¹sk,7 2004","830,27","831,00","650,00","981,00","83,07"
"Lodówki,Gotówka,Centrum,7 2004","991,63","851,00","679,00","1758,00","314,80"
"Lodówki,Gotówka,Pomorze,7 2004","951,18","811,00","646,00","1675,00","307,12"
"Lodówki,Gotówka,Po³udnie,7 2004","990,01","835,00","646,00","1725,00","326,89"
"Lodówki,Gotówka,Pó³noc,7 2004","979,91","894,00","669,00","1675,00","321,81"
"Lodówki,Gotówka,Wschód,7 2004","963,32","811,00","646,00","1675,00","312,64"
"Lodówki,Gotówka,Zachód,7 2004","973,45","835,00","646,00","1725,00","310,97"
"Lodówki,Gotówka,Œl¹sk,7 2004","966,77","811,00","646,00","1675,00","318,98"
"Lodówki,Karta,Centrum,7 2004","995,76","851,00","666,00","1758,00","328,46"
"Lodówki,Karta,Pomorze,7 2004","955,38","811,00","646,00","1675,00","308,66"
"Lodówki,Karta,Po³udnie,7 2004","982,28","835,00","666,00","1725,00","324,35"
"Lodówki,Karta,Pó³noc,7 2004","967,83","811,00","646,00","1675,00","324,82"
"Lodówki,Karta,Wschód,7 2004","946,81","811,00","646,00","1675,00","305,68"
"Lodówki,Karta,Zachód,7 2004","980,31","835,00","646,00","1725,00","320,37"
"Lodówki,Karta,Œl¹sk,7 2004","952,58","811,00","646,00","1675,00","314,06"
"Lodówki,Kredyt,Centrum,7 2004","1021,04","851,00","690,00","1758,00","339,27"
"Lodówki,Kredyt,Pomorze,7 2004","967,99","811,00","669,00","1675,00","319,13"
"Lodówki,Kredyt,Po³udnie,7 2004","973,98","835,00","669,00","1725,00","309,36"
"Lodówki,Kredyt,Pó³noc,7 2004","949,48","811,00","669,00","1675,00","303,45"
"Lodówki,Kredyt,Wschód,7 2004","963,10","811,00","669,00","1675,00","315,65"
"Lodówki,Kredyt,Zachód,7 2004","978,16","835,00","669,00","1725,00","316,32"
"Lodówki,Kredyt,Œl¹sk,7 2004","951,62","811,00","669,00","1675,00","303,76"
"Pralki,Gotówka,Centrum,7 2004","1218,48","917,00","613,00","1992,00","458,27"
"Pralki,Gotówka,Pomorze,7 2004","1173,57","1182,00","584,00","1898,00","437,00"
"Pralki,Gotówka,Po³udnie,7 2004","1216,81","1314,00","602,00","1954,00","439,60"
"Pralki,Gotówka,Pó³noc,7 2004","1196,25","1227,50","605,00","1898,00","456,99"
"Pralki,Gotówka,Wschód,7 2004","1158,90","1182,00","584,00","1898,00","437,80"
"Pralki,Gotówka,Zachód,7 2004","1216,50","1217,00","602,00","1954,00","454,65"
"Pralki,Gotówka,Œl¹sk,7 2004","1153,30","874,00","584,00","1898,00","439,71"
"Pralki,Karta,Centrum,7 2004","1221,48","1269,00","602,00","1992,00","456,63"
"Pralki,Karta,Pomorze,7 2004","1173,92","1232,00","584,00","1898,00","418,13"
"Pralki,Karta,Po³udnie,7 2004","1245,95","1357,00","602,00","1954,00","461,14"
"Pralki,Karta,Pó³noc,7 2004","1143,35","874,00","584,00","1898,00","413,86"
"Pralki,Karta,Wschód,7 2004","1184,22","1297,00","584,00","1898,00","427,08"
"Pralki,Karta,Zachód,7 2004","1175,13","900,00","602,00","1954,00","430,86"
"Pralki,Karta,Œl¹sk,7 2004","1177,90","1182,00","584,00","1898,00","439,15"
"Pralki,Kredyt,Centrum,7 2004","1240,46","1241,00","623,00","1992,00","464,56"
"Pralki,Kredyt,Pomorze,7 2004","1230,93","1359,00","605,00","1898,00","437,14"
"Pralki,Kredyt,Po³udnie,7 2004","1189,52","900,00","623,00","1954,00","434,14"
"Pralki,Kredyt,Pó³noc,7 2004","1152,38","874,00","605,00","1898,00","420,88"
"Pralki,Kredyt,Wschód,7 2004","1199,74","1320,00","605,00","1898,00","441,99"
"Pralki,Kredyt,Zachód,7 2004","1196,03","1182,00","605,00","1954,00","443,25"
"Pralki,Kredyt,Œl¹sk,7 2004","1141,23","874,00","605,00","1898,00","434,33"
"Telewizory,Gotówka,Centrum,7 2004","802,64","787,00","597,00","1018,00","91,00"
"Telewizory,Gotówka,Pomorze,7 2004","761,41","750,00","575,00","970,00","88,34"
"Telewizory,Gotówka,Po³udnie,7 2004","788,30","772,00","592,00","999,00","98,95"
"Telewizory,Gotówka,Pó³noc,7 2004","774,55","750,00","583,00","970,00","99,20"
"Telewizory,Gotówka,Wschód,7 2004","782,27","750,00","583,00","970,00","96,24"
"Telewizory,Gotówka,Zachód,7 2004","790,22","772,00","606,00","999,00","91,20"
"Telewizory,Gotówka,Œl¹sk,7 2004","767,02","750,00","575,00","970,00","89,96"
"Telewizory,Karta,Centrum,7 2004","793,08","772,00","585,00","1018,00","91,58"
"Telewizory,Karta,Pomorze,7 2004","771,88","750,00","583,00","970,00","100,84"
"Telewizory,Karta,Po³udnie,7 2004","770,77","772,00","585,00","999,00","87,39"
"Telewizory,Karta,Pó³noc,7 2004","785,61","806,00","630,00","970,00","88,85"
"Telewizory,Karta,Wschód,7 2004","756,53","727,00","596,00","970,00","93,84"
"Telewizory,Karta,Zachód,7 2004","781,68","772,00","575,00","999,00","98,89"
"Telewizory,Karta,Œl¹sk,7 2004","759,11","750,00","568,00","970,00","94,51"
"Telewizory,Kredyt,Centrum,7 2004","806,78","787,00","613,00","1018,00","95,33"
"Telewizory,Kredyt,Pomorze,7 2004","772,91","750,00","596,00","970,00","80,60"
"Telewizory,Kredyt,Po³udnie,7 2004","791,54","772,00","606,00","999,00","95,61"
"Telewizory,Kredyt,Pó³noc,7 2004","778,51","750,00","596,00","970,00","83,76"
"Telewizory,Kredyt,Wschód,7 2004","767,66","750,00","589,00","970,00","84,39"
"Telewizory,Kredyt,Zachód,7 2004","781,33","772,00","589,00","999,00","93,58"
"Telewizory,Kredyt,Œl¹sk,7 2004","764,87","750,00","589,00","970,00","89,53"
"Zmywarki,Gotówka,Centrum,7 2004","1400,29","1316,00","942,00","1834,00","262,06"
"Zmywarki,Gotówka,Pomorze,7 2004","1342,39","1254,00","898,00","1747,00","251,04"
"Zmywarki,Gotówka,Po³udnie,7 2004","1371,81","1291,00","924,00","1799,00","256,13"
"Zmywarki,Gotówka,Pó³noc,7 2004","1340,61","1254,00","930,00","1747,00","241,03"
"Zmywarki,Gotówka,Wschód,7 2004","1343,89","1254,00","898,00","1747,00","250,71"
"Zmywarki,Gotówka,Zachód,7 2004","1388,84","1301,00","898,00","1799,00","260,02"
"Zmywarki,Gotówka,Œl¹sk,7 2004","1334,44","1254,00","898,00","1747,00","250,74"
"Zmywarki,Karta,Centrum,7 2004","1394,19","1316,00","924,00","1834,00","260,04"
"Zmywarki,Karta,Pomorze,7 2004","1340,10","1263,00","898,00","1747,00","243,69"
"Zmywarki,Karta,Po³udnie,7 2004","1388,58","1301,00","957,00","1799,00","266,12"
"Zmywarki,Karta,Pó³noc,7 2004","1301,91","1254,00","898,00","1747,00","241,32"
"Zmywarki,Karta,Wschód,7 2004","1326,81","1254,00","898,00","1747,00","241,11"
"Zmywarki,Karta,Zachód,7 2004","1368,56","1291,00","924,00","1799,00","251,58"
"Zmywarki,Karta,Œl¹sk,7 2004","1337,15","1254,00","898,00","1747,00","249,99"
"Zmywarki,Kredyt,Centrum,7 2004","1413,82","1342,00","957,00","1834,00","260,14"
"Zmywarki,Kredyt,Pomorze,7 2004","1350,54","1303,00","930,00","1747,00","256,08"
"Zmywarki,Kredyt,Po³udnie,7 2004","1393,30","1342,00","957,00","1799,00","256,09"
"Zmywarki,Kredyt,Pó³noc,7 2004","1332,00","1254,00","930,00","1747,00","244,66"
"Zmywarki,Kredyt,Wschód,7 2004","1349,75","1254,00","930,00","1747,00","250,97"
"Zmywarki,Kredyt,Zachód,7 2004","1376,88","1303,00","930,00","1799,00","256,43"
"Zmywarki,Kredyt,Œl¹sk,7 2004","1347,79","1254,00","930,00","1747,00","250,08"
"Hi-Fi,Gotówka,Centrum,8 2004","862,46","877,00","650,00","1030,00","87,67"
"Hi-Fi,Gotówka,Pomorze,8 2004","822,81","836,00","659,00","981,00","84,93"
"Hi-Fi,Gotówka,Po³udnie,8 2004","845,79","861,00","653,00","1010,00","89,73"
"Hi-Fi,Gotówka,Pó³noc,8 2004","798,77","862,00","634,00","981,00","102,45"
"Hi-Fi,Gotówka,Wschód,8 2004","816,89","827,00","634,00","981,00","99,47"
"Hi-Fi,Gotówka,Zachód,8 2004","855,14","855,00","659,00","1010,00","90,66"
"Hi-Fi,Gotówka,Œl¹sk,8 2004","832,50","831,00","682,00","981,00","80,95"
"Hi-Fi,Karta,Centrum,8 2004","836,74","846,00","667,00","1030,00","80,62"
"Hi-Fi,Karta,Pomorze,8 2004","820,45","827,00","659,00","981,00","94,52"
"Hi-Fi,Karta,Po³udnie,8 2004","859,71","861,00","728,00","1010,00","71,11"
"Hi-Fi,Karta,Pó³noc,8 2004","834,54","836,00","725,00","981,00","66,58"
"Hi-Fi,Karta,Wschód,8 2004","839,10","836,00","673,00","951,00","71,20"
"Hi-Fi,Karta,Zachód,8 2004","835,28","855,00","656,00","1010,00","78,23"
"Hi-Fi,Karta,Œl¹sk,8 2004","807,18","806,00","621,00","981,00","93,34"
"Hi-Fi,Kredyt,Centrum,8 2004","849,24","872,00","638,00","1030,00","85,84"
"Hi-Fi,Kredyt,Pomorze,8 2004","799,38","794,50","634,00","981,00","81,36"
"Hi-Fi,Kredyt,Po³udnie,8 2004","838,24","855,00","659,00","1010,00","98,49"
"Hi-Fi,Kredyt,Pó³noc,8 2004","837,17","846,50","729,00","981,00","91,58"
"Hi-Fi,Kredyt,Wschód,8 2004","829,11","842,00","634,00","981,00","76,05"
"Hi-Fi,Kredyt,Zachód,8 2004","839,80","855,00","634,00","1010,00","88,17"
"Hi-Fi,Kredyt,Œl¹sk,8 2004","826,63","842,00","635,00","981,00","91,80"
"Lodówki,Gotówka,Centrum,8 2004","990,61","851,00","650,00","1758,00","314,75"
"Lodówki,Gotówka,Pomorze,8 2004","952,57","811,00","646,00","1675,00","309,01"
"Lodówki,Gotówka,Po³udnie,8 2004","992,54","835,00","646,00","1725,00","328,52"
"Lodówki,Gotówka,Pó³noc,8 2004","977,98","819,50","654,00","1675,00","323,65"
"Lodówki,Gotówka,Wschód,8 2004","965,93","811,00","646,00","1675,00","315,97"
"Lodówki,Gotówka,Zachód,8 2004","977,11","835,00","646,00","1725,00","313,49"
"Lodówki,Gotówka,Œl¹sk,8 2004","965,47","811,00","631,00","1675,00","317,93"
"Lodówki,Karta,Centrum,8 2004","991,93","851,00","666,00","1758,00","325,25"
"Lodówki,Karta,Pomorze,8 2004","951,87","811,00","646,00","1675,00","305,60"
"Lodówki,Karta,Po³udnie,8 2004","984,07","835,00","650,00","1725,00","325,31"
"Lodówki,Karta,Pó³noc,8 2004","967,89","811,00","631,00","1675,00","324,14"
"Lodówki,Karta,Wschód,8 2004","947,46","811,00","631,00","1675,00","306,36"
"Lodówki,Karta,Zachód,8 2004","984,90","835,00","646,00","1725,00","323,91"
"Lodówki,Karta,Œl¹sk,8 2004","950,69","811,00","631,00","1675,00","312,28"
"Lodówki,Kredyt,Centrum,8 2004","1019,48","851,00","674,00","1758,00","339,05"
"Lodówki,Kredyt,Pomorze,8 2004","962,18","811,00","654,00","1675,00","314,31"
"Lodówki,Kredyt,Po³udnie,8 2004","974,43","835,00","669,00","1725,00","308,19"
"Lodówki,Kredyt,Pó³noc,8 2004","950,08","811,00","669,00","1675,00","302,35"
"Lodówki,Kredyt,Wschód,8 2004","965,31","811,00","654,00","1675,00","316,49"
"Lodówki,Kredyt,Zachód,8 2004","978,28","835,00","654,00","1725,00","316,94"
"Lodówki,Kredyt,Œl¹sk,8 2004","953,18","811,00","654,00","1675,00","304,29"
"Pralki,Gotówka,Centrum,8 2004","1215,06","917,00","613,00","1992,00","458,87"
"Pralki,Gotówka,Pomorze,8 2004","1174,45","1202,50","584,00","1898,00","436,16"
"Pralki,Gotówka,Po³udnie,8 2004","1221,30","1357,00","602,00","1954,00","438,38"
"Pralki,Gotówka,Pó³noc,8 2004","1201,91","1227,50","605,00","1898,00","455,14"
"Pralki,Gotówka,Wschód,8 2004","1153,94","1141,00","584,00","1898,00","437,65"
"Pralki,Gotówka,Zachód,8 2004","1214,93","1217,00","602,00","1954,00","455,92"
"Pralki,Gotówka,Œl¹sk,8 2004","1157,47","874,00","584,00","1898,00","439,19"
"Pralki,Karta,Centrum,8 2004","1219,45","1241,00","602,00","1992,00","458,36"
"Pralki,Karta,Pomorze,8 2004","1176,74","1232,00","570,00","1898,00","418,81"
"Pralki,Karta,Po³udnie,8 2004","1246,44","1357,00","602,00","1954,00","463,02"
"Pralki,Karta,Pó³noc,8 2004","1133,57","874,00","584,00","1898,00","415,44"
"Pralki,Karta,Wschód,8 2004","1189,08","1276,00","584,00","1898,00","428,78"
"Pralki,Karta,Zachód,8 2004","1176,01","1175,00","602,00","1954,00","430,30"
"Pralki,Karta,Œl¹sk,8 2004","1170,00","1182,00","570,00","1898,00","440,42"
"Pralki,Kredyt,Centrum,8 2004","1245,74","1259,00","609,00","1992,00","464,31"
"Pralki,Kredyt,Pomorze,8 2004","1232,78","1359,00","605,00","1898,00","437,74"
"Pralki,Kredyt,Po³udnie,8 2004","1200,66","900,00","623,00","1954,00","439,53"
"Pralki,Kredyt,Pó³noc,8 2004","1149,44","874,00","605,00","1898,00","414,57"
"Pralki,Kredyt,Wschód,8 2004","1190,48","1276,00","591,00","1898,00","438,48"
"Pralki,Kredyt,Zachód,8 2004","1191,32","1155,00","591,00","1954,00","444,71"
"Pralki,Kredyt,Œl¹sk,8 2004","1151,83","874,00","605,00","1898,00","438,76"
"Telewizory,Gotówka,Centrum,8 2004","802,03","787,00","597,00","1018,00","89,75"
"Telewizory,Gotówka,Pomorze,8 2004","759,63","750,00","569,00","970,00","88,27"
"Telewizory,Gotówka,Po³udnie,8 2004","789,96","772,00","592,00","999,00","97,81"
"Telewizory,Gotówka,Pó³noc,8 2004","772,37","750,00","583,00","970,00","98,95"
"Telewizory,Gotówka,Wschód,8 2004","777,83","750,00","583,00","970,00","93,80"
"Telewizory,Gotówka,Zachód,8 2004","789,80","772,00","606,00","999,00","90,84"
"Telewizory,Gotówka,Œl¹sk,8 2004","767,78","750,00","575,00","970,00","90,07"
"Telewizory,Karta,Centrum,8 2004","792,50","787,00","585,00","1018,00","90,96"
"Telewizory,Karta,Pomorze,8 2004","776,93","750,00","583,00","970,00","99,64"
"Telewizory,Karta,Po³udnie,8 2004","768,27","749,00","585,00","999,00","87,47"
"Telewizory,Karta,Pó³noc,8 2004","783,24","806,00","630,00","970,00","91,29"
"Telewizory,Karta,Wschód,8 2004","757,24","727,00","569,00","970,00","95,46"
"Telewizory,Karta,Zachód,8 2004","781,21","772,00","575,00","999,00","99,32"
"Telewizory,Karta,Œl¹sk,8 2004","758,96","750,00","561,00","970,00","93,67"
"Telewizory,Kredyt,Centrum,8 2004","810,81","787,00","592,00","1018,00","97,92"
"Telewizory,Kredyt,Pomorze,8 2004","769,27","750,00","596,00","970,00","79,58"
"Telewizory,Kredyt,Po³udnie,8 2004","790,73","772,00","606,00","999,00","93,27"
"Telewizory,Kredyt,Pó³noc,8 2004","779,07","750,00","596,00","970,00","81,76"
"Telewizory,Kredyt,Wschód,8 2004","770,10","750,00","589,00","970,00","84,71"
"Telewizory,Kredyt,Zachód,8 2004","780,67","772,00","582,00","999,00","93,89"
"Telewizory,Kredyt,Œl¹sk,8 2004","765,13","750,00","589,00","970,00","88,34"
"Zmywarki,Gotówka,Centrum,8 2004","1399,41","1316,00","902,00","1834,00","261,61"
"Zmywarki,Gotówka,Pomorze,8 2004","1344,17","1254,00","898,00","1747,00","250,06"
"Zmywarki,Gotówka,Po³udnie,8 2004","1369,79","1291,00","924,00","1799,00","255,45"
"Zmywarki,Gotówka,Pó³noc,8 2004","1348,54","1254,00","930,00","1747,00","243,50"
"Zmywarki,Gotówka,Wschód,8 2004","1348,67","1254,00","898,00","1747,00","251,98"
"Zmywarki,Gotówka,Zachód,8 2004","1387,59","1291,00","898,00","1799,00","260,85"
"Zmywarki,Gotówka,Œl¹sk,8 2004","1335,99","1254,00","898,00","1747,00","251,90"
"Zmywarki,Karta,Centrum,8 2004","1394,98","1316,00","924,00","1834,00","260,05"
"Zmywarki,Karta,Pomorze,8 2004","1349,47","1263,00","876,00","1747,00","246,40"
"Zmywarki,Karta,Po³udnie,8 2004","1386,52","1301,00","902,00","1799,00","263,80"
"Zmywarki,Karta,Pó³noc,8 2004","1312,27","1254,00","898,00","1747,00","247,13"
"Zmywarki,Karta,Wschód,8 2004","1328,40","1254,00","898,00","1747,00","241,15"
"Zmywarki,Karta,Zachód,8 2004","1367,48","1291,00","924,00","1799,00","252,85"
"Zmywarki,Karta,Œl¹sk,8 2004","1336,51","1254,00","876,00","1747,00","250,60"
"Zmywarki,Kredyt,Centrum,8 2004","1415,11","1342,00","954,00","1834,00","261,56"
"Zmywarki,Kredyt,Pomorze,8 2004","1347,01","1254,00","908,00","1747,00","254,93"
"Zmywarki,Kredyt,Po³udnie,8 2004","1391,06","1303,00","935,00","1799,00","255,85"
"Zmywarki,Kredyt,Pó³noc,8 2004","1327,80","1254,00","930,00","1747,00","245,86"
"Zmywarki,Kredyt,Wschód,8 2004","1350,56","1254,00","908,00","1747,00","253,23"
"Zmywarki,Kredyt,Zachód,8 2004","1377,81","1303,00","908,00","1799,00","256,05"
"Zmywarki,Kredyt,Œl¹sk,8 2004","1348,35","1254,00","908,00","1747,00","250,04"
"Hi-Fi,Gotówka,Centrum,9 2004","856,36","872,00","650,00","1030,00","89,80"
"Hi-Fi,Gotówka,Pomorze,9 2004","813,51","831,00","621,00","981,00","87,33"
"Hi-Fi,Gotówka,Po³udnie,9 2004","835,27","855,00","638,00","1010,00","92,70"
"Hi-Fi,Gotówka,Pó³noc,9 2004","797,67","833,00","634,00","981,00","96,68"
"Hi-Fi,Gotówka,Wschód,9 2004","822,16","831,00","634,00","981,00","99,00"
"Hi-Fi,Gotówka,Zachód,9 2004","845,12","855,00","597,00","1010,00","93,81"
"Hi-Fi,Gotówka,Œl¹sk,9 2004","817,48","831,00","619,00","981,00","87,77"
"Hi-Fi,Karta,Centrum,9 2004","836,28","849,00","654,00","1030,00","87,78"
"Hi-Fi,Karta,Pomorze,9 2004","817,51","827,00","659,00","981,00","91,33"
"Hi-Fi,Karta,Po³udnie,9 2004","847,11","861,00","638,00","1010,00","79,19"
"Hi-Fi,Karta,Pó³noc,9 2004","811,19","831,00","699,00","981,00","77,38"
"Hi-Fi,Karta,Wschód,9 2004","807,88","831,00","621,00","951,00","92,40"
"Hi-Fi,Karta,Zachód,9 2004","835,47","855,00","656,00","1010,00","81,92"
"Hi-Fi,Karta,Œl¹sk,9 2004","801,66","806,00","613,00","981,00","93,36"
"Hi-Fi,Kredyt,Centrum,9 2004","846,04","872,00","638,00","1030,00","90,24"
"Hi-Fi,Kredyt,Pomorze,9 2004","786,62","758,00","619,00","981,00","85,69"
"Hi-Fi,Kredyt,Po³udnie,9 2004","834,75","832,00","659,00","1010,00","96,79"
"Hi-Fi,Kredyt,Pó³noc,9 2004","820,62","842,00","644,00","981,00","95,86"
"Hi-Fi,Kredyt,Wschód,9 2004","821,81","832,00","619,00","981,00","85,77"
"Hi-Fi,Kredyt,Zachód,9 2004","828,53","831,00","634,00","1010,00","90,91"
"Hi-Fi,Kredyt,Œl¹sk,9 2004","826,19","831,00","635,00","981,00","91,99"
"Lodówki,Gotówka,Centrum,9 2004","985,34","851,00","650,00","1758,00","316,42"
"Lodówki,Gotówka,Pomorze,9 2004","946,06","811,00","631,00","1675,00","308,83"
"Lodówki,Gotówka,Po³udnie,9 2004","981,17","835,00","646,00","1725,00","325,68"
"Lodówki,Gotówka,Pó³noc,9 2004","951,59","811,00","631,00","1675,00","309,90"
"Lodówki,Gotówka,Wschód,9 2004","960,92","811,00","631,00","1675,00","315,60"
"Lodówki,Gotówka,Zachód,9 2004","970,90","835,00","631,00","1725,00","315,56"
"Lodówki,Gotówka,Œl¹sk,9 2004","957,71","811,00","631,00","1675,00","317,61"
"Lodówki,Karta,Centrum,9 2004","987,86","842,00","650,00","1758,00","329,81"
"Lodówki,Karta,Pomorze,9 2004","949,22","811,00","631,00","1675,00","307,08"
"Lodówki,Karta,Po³udnie,9 2004","978,70","835,00","650,00","1725,00","325,34"
"Lodówki,Karta,Pó³noc,9 2004","954,49","811,00","631,00","1675,00","320,41"
"Lodówki,Karta,Wschód,9 2004","942,45","811,00","631,00","1675,00","308,83"
"Lodówki,Karta,Zachód,9 2004","977,65","835,00","631,00","1725,00","321,15"
"Lodówki,Karta,Œl¹sk,9 2004","943,14","811,00","631,00","1675,00","307,76"
"Lodówki,Kredyt,Centrum,9 2004","1008,61","851,00","674,00","1758,00","334,91"
"Lodówki,Kredyt,Pomorze,9 2004","957,75","811,00","654,00","1675,00","314,94"
"Lodówki,Kredyt,Po³udnie,9 2004","970,72","835,00","654,00","1725,00","311,61"
"Lodówki,Kredyt,Pó³noc,9 2004","937,02","811,00","654,00","1675,00","298,84"
"Lodówki,Kredyt,Wschód,9 2004","954,44","811,00","654,00","1675,00","313,59"
"Lodówki,Kredyt,Zachód,9 2004","976,26","835,00","654,00","1725,00","319,35"
"Lodówki,Kredyt,Œl¹sk,9 2004","948,45","811,00","654,00","1675,00","307,95"
"Pralki,Gotówka,Centrum,9 2004","1205,50","917,00","599,00","1992,00","455,19"
"Pralki,Gotówka,Pomorze,9 2004","1169,97","1182,00","570,00","1898,00","433,38"
"Pralki,Gotówka,Po³udnie,9 2004","1200,77","1189,00","587,00","1954,00","438,13"
"Pralki,Gotówka,Pó³noc,9 2004","1201,83","1189,00","591,00","1898,00","461,69"
"Pralki,Gotówka,Wschód,9 2004","1131,73","874,00","584,00","1898,00","434,08"
